0,1
0.01,0.99997500015625
0.02,0.999900002499972
0.03,0.999775012655934
0.04,0.999600039998222
0.05,0.999375097649468
0.06,0.999100202479751
0.07,0.998775375105191
0.08,0.998400639886234
0.09,0.997976024925619
0.1,0.99750156206604
0.11,0.996977286887488
0.12,0.996403238704291
0.13,0.995779460561834
0.14,0.995105999232973
0.15,0.99438290521414
0.16,0.993610232721134
0.17,0.992788039684604
0.18,0.991916387745221
0.19,0.990995342248544
0.2,0.990024972239576
0.21,0.98900535045701
0.22,0.987936553327169
0.23,0.986818660957642
0.24,0.985651757130607
0.25,0.984435929295853
0.26,0.983171268563496
0.27,0.981857869696391
0.28,0.980495831102235
0.29,0.979085254825372
0.3,0.977626246538296
0.31,0.976118915532848
0.32,0.974563374711113
0.33,0.972959740576021
0.34,0.971308133221642
0.35,0.969608676323187
0.36,0.96786149712671
0.37,0.966066726438513
0.38,0.964224498614254
0.39,0.962334951547764
0.4,0.960398226659563
0.41,0.958414468885094
0.42,0.956383826662649
0.43,0.954306451921024
0.44,0.952182500066864
0.45,0.950012129971736
0.46,0.947795503958903
0.47,0.94553278778982
0.48,0.943224150650338
0.49,0.940869765136626
0.5,0.938469807240813
0.51,0.936024456336347
0.52,0.933533895163072
0.53,0.930998309812026
0.54,0.928417889709965
0.55,0.925792827603606
0.56,0.923123319543602
0.57,0.920409564868232
0.58,0.917651766186831
0.59,0.914850129362945
0.6,0.912004863497211
0.61,0.909116180909979
0.62,0.906184297123663
0.63,0.903209430844825
0.64,0.900191803946002
0.65,0.897131641447266
0.66,0.894029171497527
0.67,0.890884625355578
0.68,0.887698237370883
0.69,0.884470244964109
0.7,0.881200888607405
0.71,0.877890411804433
0.72,0.874539061070143
0.73,0.871147085910307
0.74,0.867714738800802
0.75,0.864242275166649
0.76,0.860729953360814
0.77,0.857178034642761
0.78,0.853586783156775
0.79,0.849956465910038
0.8,0.84628735275048
0.81,0.84257971634439
0.82,0.838833832153799
0.83,0.835049978413631
0.84,0.831228436108634
0.85,0.827369488950077
0.86,0.823473423352228
0.87,0.819540528408612
0.88,0.815571095868049
0.89,0.811565420110474
0.9,0.807523798122545
0.91,0.803446529473034
0.92,0.799333916288012
0.93,0.795186263225825
0.94,0.791003877451859
0.95,0.78678706861311
0.96,0.782536148812541
0.97,0.77825143258325
0.98,0.773933236862436
0.99,0.769581880965169
1,0.765197686557967
1.01,0.760780977632188
1.02,0.756332080477231
1.03,0.751851323653546
1.04,0.747339037965465
1.05,0.74279555643386
1.06,0.738221214268605
1.07,0.733616348840879
1.08,0.728981299655279
1.09,0.724316408321781
1.1,0.719622018527511
1.11,0.714898476008366
1.12,0.710146128520462
1.13,0.705365325811424
1.14,0.700556419591516
1.15,0.695719763504613
1.16,0.690855713099025
1.17,0.685964625798159
1.18,0.681046860871044
1.19,0.676102779402698
1.2,0.671132744264363
1.21,0.666137120083588
1.22,0.661116273214182
1.23,0.656070571706025
1.24,0.651000385274748
1.25,0.645906085271285
1.26,0.64078804465129
1.27,0.635646637944435
1.28,0.630482241223586
1.29,0.625295232073847
1.3,0.620085989561509
1.31,0.614854894202858
1.32,0.609602327932892
1.33,0.604328674073916
1.34,0.599034317304041
1.35,0.593719643625566
1.36,0.588385040333271
1.37,0.583030895982607
1.38,0.577657600357789
1.39,0.572265544439796
1.4,0.566855120374289
1.41,0.561426721439427
1.42,0.555980742013613
1.43,0.55051757754315
1.44,0.545037624509823
1.45,0.539541280398398
1.46,0.534028943664057
1.47,0.528501013699754
1.48,0.52295789080351
1.49,0.51739997614564
1.5,0.511827671735918
1.51,0.506241380390686
1.52,0.5006415056999
1.53,0.495028451994131
1.54,0.489402624311511
1.55,0.483764428364631
1.56,0.478114270507396
1.57,0.472452557701835
1.58,0.466779697484878
1.59,0.461096097935091
1.6,0.455402167639381
1.61,0.449698315659665
1.62,0.443984951499523
1.63,0.438262485070814
1.64,0.432531326660275
1.65,0.426791886896106
1.66,0.42104457671453
1.67,0.415289807326347
1.68,0.409527990183475
1.69,0.403759536945479
1.7,0.39798485944611
1.71,0.392204369659822
1.72,0.386418479668308
1.73,0.380627601627033
1.74,0.374832147731769
1.75,0.369032530185151
1.76,0.363229161163236
1.77,0.357422452782086
1.78,0.35161281706436
1.79,0.345800665905937
1.8,0.339986411042558
1.81,0.334170464016496
1.82,0.328353236143255
1.83,0.322535138478307
1.84,0.316716581783858
1.85,0.310897976495655
1.86,0.305079732689842
1.87,0.299262260049842
1.88,0.293445967833309
1.89,0.287631264839114
1.9,0.281818559374385
1.91,0.276008259221616
1.92,0.270200771605813
1.93,0.264396503161724
1.94,0.258595859901114
1.95,0.252799247180121
1.96,0.247007069666671
1.97,0.241219731307976
1.98,0.235437635298096
1.99,0.229661184045589
2,0.223890779141236
2.01,0.218126821325849
2.02,0.212369710458172
2.03,0.206619845482865
2.04,0.200877624398578
2.05,0.19514344422613
2.06,0.189417700976769
2.07,0.18370078962055
2.08,0.177993104054804
2.09,0.172295037072711
2.1,0.16660698033199
2.11,0.160929324323697
2.12,0.155262458341126
2.13,0.149606770448844
2.14,0.143962647451828
2.15,0.138330474864732
2.16,0.132710636881278
2.17,0.127103516343772
2.18,0.121509494712743
2.19,0.115928952036728
2.2,0.110362266922174
2.21,0.104809816503491
2.22,0.099271976413236
2.23,0.093749120752442
2.24,0.088241622061091
2.25,0.082749851288734
2.26,0.077274177765258
2.27,0.071814969171807
2.28,0.06637259151186
2.29,0.06094740908246
2.3,0.055539784445602
2.31,0.050150078399792
2.32,0.044778649951758
2.33,0.039425856288334
2.34,0.034092052748512
2.35,0.028777592795662
2.36,0.023482827989931
2.37,0.018208107960811
2.38,0.012953780379891
2.39,0.007720190933784
2.4,0.002507683297244
2.41,-0.002683400893544
2.42,-0.007852722067475
2.43,-0.01299994274485
2.44,-0.018124727563515
2.45,-0.023226743304799
2.46,-0.028305658919262
2.47,-0.033361145552242
2.48,-0.038392876569201
2.49,-0.043400527580872
2.5,-0.048383776468198
2.51,-0.053342303407071
2.52,-0.058275790892852
2.53,-0.063183923764692
2.54,-0.068066389229631
2.55,-0.072922876886488
2.56,-0.077753078749535
2.57,-0.082556689271946
2.58,-0.087333405369037
2.59,-0.092082926441268
2.6,-0.096804954397038
